# File: A54.india_core_changed.csv
# Title: Core Value Changed
# Units:EJ
# Column types: nccccccnn
# ----------
GCAM_region_ID,UCD_sector,mode,size.class,UCD_technology,UCD_fuel,fuel,year,value
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_4W,Mini Car,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,LDV_4W,Mini Car,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,LDV_4W,Mini Car,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1971,0.011852045
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1972,0.012454778
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1973,0.012960461
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1974,0.01433619
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1975,0.015328827
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1976,0.016117147
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1977,0.017276641
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1978,0.018509349
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1979,0.020731289
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1980,0.021603038
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1981,0.022343684
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1982,0.024463466
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1983,0.026235909
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1984,0.028158184
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1985,0.030271155
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1986,0.034108487
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1987,0.037512235
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1988,0.041061375
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1989,0.044300161
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1990,0.04502939
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1991,0.047280249
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1992,0.048784776
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1993,0.052965543
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1994,0.056787426
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1995,0.063672884
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1996,0.050488365
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1997,0.052314003
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1998,0.054911742
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,1999,0.057589987
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2000,0.058131523
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2001,0.05672515
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2002,0.058365561
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2003,0.059261174
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2004,0.061760394
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2005,0.062227294
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2006,0.071894882
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2007,0.081581054
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2008,0.087893885
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2009,0.090868752
17,Passenger,LDV_4W,Mini Car,Liquids,Liquids,refined liquids,2010,0.101620505
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1971,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1972,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1973,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1974,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1975,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1976,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1977,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1978,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1979,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1980,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1981,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1982,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1983,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1984,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1985,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1986,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1987,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1988,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1989,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1990,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1991,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1992,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1993,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1994,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1995,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1996,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1997,0
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1998,2.88E-05
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,1999,4.50E-05
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2000,0.000136798
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2001,0.000241197
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2002,0.000653393
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2003,0.00090179
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2004,0.001038588
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2005,0.001187987
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2006,0.001283386
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2007,0.001686581
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2008,0.002492972
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2009,0.00358556
17,Passenger,LDV_4W,Mini Car,NG,Natural Gas,gas,2010,0.004141754
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1971,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1972,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1973,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1974,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1975,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1976,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1977,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1978,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1979,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1980,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1981,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1982,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1983,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1984,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1985,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1986,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1987,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1988,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1989,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1990,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1991,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1992,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1993,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1994,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1995,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1996,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1997,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1998,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,1999,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2000,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2001,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2002,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2003,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2004,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2005,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2006,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2007,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2008,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2009,0
17,Passenger,LDV_4W,Multipurpose Vehicle,BEV,Electricity,electricity,2010,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1971,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1972,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1973,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1974,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1975,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1976,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1977,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1978,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1979,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1980,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1981,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1982,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1983,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1984,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1985,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1986,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1987,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1988,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1989,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1990,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1991,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1992,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1993,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1994,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1995,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1996,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1997,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1998,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,1999,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2000,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2001,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2002,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2003,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2004,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2005,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2006,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2007,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2008,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2009,0
17,Passenger,LDV_4W,Multipurpose Vehicle,FCEV,Hydrogen,hydrogen,2010,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1971,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1972,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1973,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1974,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1975,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1976,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1977,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1978,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1979,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1980,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1981,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1982,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1983,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1984,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1985,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1986,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1987,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1988,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1989,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1990,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1991,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1992,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1993,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1994,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1995,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1996,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1997,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1998,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,1999,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2000,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2001,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2002,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2003,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2004,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2005,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2006,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2007,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2008,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2009,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Hybrid Liquids,Liquids,refined liquids,2010,0
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1971,0.011852045
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1972,0.012454778
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1973,0.012960461
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1974,0.01433619
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1975,0.015328827
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1976,0.016117147
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1977,0.017276641
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1978,0.018509349
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1979,0.020731289
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1980,0.021603038
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1981,0.022343684
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1982,0.024463466
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1983,0.026235909
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1984,0.028158184
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1985,0.030271155
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1986,0.034108487
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1987,0.037512235
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1988,0.041061375
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1989,0.044300161
17,Passenger,LDV_4W,Multipurpose Vehicle,Liquids,Liquids,refined liquids,1990,0.04502939
