INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
HR,electricity,coal,coal (conv pul),1990,capital,1373.607129,0.21
JH,electricity,coal,coal (conv pul),1990,capital,798.554624,0.21
JK,electricity,coal,coal (conv pul),1990,capital,1287.552245,0.21
KA,electricity,coal,coal (conv pul),1990,capital,814.9049947,0.21
KL,electricity,coal,coal (conv pul),1990,capital,2030.091901,0.21
LA,electricity,coal,coal (conv pul),1990,capital,795.9303728,0.21
LD,electricity,coal,coal (conv pul),1990,capital,1045.811493,0.21
MH,electricity,coal,coal (conv pul),1990,capital,1300.679346,0.21
ML,electricity,coal,coal (conv pul),1990,capital,266.0941383,0.21
MN,electricity,coal,coal (conv pul),1990,capital,251.3264744,0.21
MP,electricity,coal,coal (conv pul),1990,capital,1163.060424,0.21
MZ,electricity,coal,coal (conv pul),1990,capital,643.3127162,0.21
NL,electricity,coal,coal (conv pul),1990,capital,643.2230298,0.21
OD,electricity,coal,coal (conv pul),1990,capital,951.4233498,0.21
PB,electricity,coal,coal (conv pul),1990,capital,1231.564547,0.21
PC,electricity,coal,coal (conv pul),1990,capital,1009.361767,0.21
RJ,electricity,coal,coal (conv pul),1990,capital,1362.329783,0.21
SK,electricity,coal,coal (conv pul),1990,capital,512.6820176,0.21
TN,electricity,coal,coal (conv pul),1990,capital,549.5885448,0.21
TR,electricity,coal,coal (conv pul),1990,capital,216.4298482,0.21
TS,electricity,coal,coal (conv pul),1990,capital,879.8133384,0.21
UK,electricity,coal,coal (conv pul),1990,capital,1287.552245,0.21
UP,electricity,coal,coal (conv pul),1990,capital,1225.211823,0.21
WB,electricity,coal,coal (conv pul),1990,capital,567.5208773,0.21
AN,electricity,coal,coal (conv pul),2005,capital,1075.076117,0.21
AP,electricity,coal,coal (conv pul),2005,capital,2252.67945,0.21
AR,electricity,coal,coal (conv pul),2005,capital,570.5967613,0.21
AS,electricity,coal,coal (conv pul),2005,capital,531.0716942,0.21
BR,electricity,coal,coal (conv pul),2005,capital,601.135712,0.21
CG,electricity,coal,coal (conv pul),2005,capital,1688.477483,0.21
CH,electricity,coal,coal (conv pul),2005,capital,1096.138803,0.21
DD,electricity,coal,coal (conv pul),2005,capital,4102.697544,0.21
DL,electricity,coal,coal (conv pul),2005,capital,1330.19375,0.21
DN,electricity,coal,coal (conv pul),2005,capital,1325.023281,0.21
GA,electricity,coal,coal (conv pul),2005,capital,5172.086915,0.21
GJ,electricity,coal,coal (conv pul),2005,capital,1240.070573,0.21
HP,electricity,coal,coal (conv pul),2005,capital,1253.612175,0.21
HR,electricity,coal,coal (conv pul),2005,capital,1373.607129,0.21
JH,electricity,coal,coal (conv pul),2005,capital,798.554624,0.21
JK,electricity,coal,coal (conv pul),2005,capital,1287.552245,0.21
KA,electricity,coal,coal (conv pul),2005,capital,814.9049947,0.21
KL,electricity,coal,coal (conv pul),2005,capital,2030.091901,0.21
LA,electricity,coal,coal (conv pul),2005,capital,795.9303728,0.21
LD,electricity,coal,coal (conv pul),2005,capital,1045.811493,0.21
MH,electricity,coal,coal (conv pul),2005,capital,1300.679346,0.21
ML,electricity,coal,coal (conv pul),2005,capital,266.0941383,0.21
MN,electricity,coal,coal (conv pul),2005,capital,251.3264744,0.21
MP,electricity,coal,coal (conv pul),2005,capital,1163.060424,0.21
MZ,electricity,coal,coal (conv pul),2005,capital,643.3127162,0.21
NL,electricity,coal,coal (conv pul),2005,capital,643.2230298,0.21
OD,electricity,coal,coal (conv pul),2005,capital,951.4233498,0.21
PB,electricity,coal,coal (conv pul),2005,capital,1231.564547,0.21
PC,electricity,coal,coal (conv pul),2005,capital,1009.361767,0.21
RJ,electricity,coal,coal (conv pul),2005,capital,1362.329783,0.21
SK,electricity,coal,coal (conv pul),2005,capital,512.6820176,0.21
TN,electricity,coal,coal (conv pul),2005,capital,549.5885448,0.21
TR,electricity,coal,coal (conv pul),2005,capital,216.4298482,0.21
TS,electricity,coal,coal (conv pul),2005,capital,879.8133384,0.21
UK,electricity,coal,coal (conv pul),2005,capital,1287.552245,0.21
UP,electricity,coal,coal (conv pul),2005,capital,1225.211823,0.21
WB,electricity,coal,coal (conv pul),2005,capital,567.5208773,0.21
AN,electricity,coal,coal (conv pul),2010,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2010,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2010,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2010,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2010,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2010,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2010,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2010,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2010,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2010,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2010,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2010,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2010,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2010,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2010,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2010,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2010,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2010,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2010,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2010,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2010,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2010,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2010,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2010,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2010,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2010,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2010,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2010,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2010,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2010,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2010,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2010,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2010,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2010,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2010,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2010,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2010,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2015,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2015,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2015,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2015,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2015,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2015,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2015,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2015,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2015,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2015,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2015,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2015,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2015,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2015,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2015,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2015,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2015,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2015,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2015,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2015,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2015,capital,842.5784,0.2261
ML,electricity,coal,coal (conv pul),2015,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2015,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2015,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2015,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2015,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2015,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2015,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2015,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2015,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2015,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2015,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2015,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2015,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2015,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2015,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2015,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2020,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2020,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2020,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2020,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2020,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2020,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2020,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2020,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2020,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2020,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2020,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2020,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2020,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2020,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2020,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2020,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2020,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2020,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2020,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2020,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2020,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2020,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2020,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2020,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2020,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2020,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2020,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2020,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2020,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2020,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2020,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2020,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2020,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2020,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2020,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2020,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2020,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2025,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2025,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2025,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2025,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2025,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2025,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2025,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2025,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2025,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2025,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2025,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2025,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2025,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2025,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2025,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2025,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2025,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2025,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2025,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2025,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2025,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2025,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2025,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2025,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2025,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2025,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2025,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2025,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2025,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2025,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2025,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2025,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2025,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2025,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2025,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2025,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2025,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2030,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2030,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2030,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2030,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2030,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2030,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2030,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2030,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2030,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2030,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2030,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2030,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2030,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2030,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2030,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2030,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2030,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2030,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2030,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2030,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2030,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2030,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2030,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2030,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2030,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2030,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2030,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2030,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2030,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2030,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2030,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2030,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2030,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2030,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2030,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2030,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2030,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2035,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2035,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2035,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2035,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2035,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2035,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2035,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2035,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2035,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2035,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2035,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2035,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2035,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2035,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2035,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2035,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2035,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2035,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2035,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2035,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2035,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2035,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2035,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2035,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2035,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2035,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2035,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2035,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2035,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2035,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2035,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2035,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2035,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2035,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2035,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2035,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2035,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2040,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2040,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2040,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2040,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2040,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2040,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2040,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2040,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2040,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2040,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2040,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2040,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2040,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2040,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2040,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2040,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2040,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2040,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2040,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2040,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2040,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2040,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2040,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2040,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2040,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2040,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2040,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2040,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2040,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2040,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2040,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2040,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2040,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2040,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2040,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2040,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2040,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2045,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2045,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2045,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2045,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2045,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2045,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2045,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2045,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2045,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2045,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2045,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2045,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2045,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2045,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2045,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2045,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2045,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2045,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2045,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2045,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2045,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2045,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2045,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2045,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2045,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2045,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2045,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2045,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2045,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2045,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2045,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2045,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2045,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2045,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2045,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2045,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2045,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2050,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2050,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2050,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2050,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2050,capital,309.7329309,0.2261
CG,electricity,coal,coal (conv pul),2050,capital,228.0190953,0.2261
CH,electricity,coal,coal (conv pul),2050,capital,279.6003783,0.2261
DD,electricity,coal,coal (conv pul),2050,capital,239.1642073,0.2261
DL,electricity,coal,coal (conv pul),2050,capital,366.4907218,0.2261
DN,electricity,coal,coal (conv pul),2050,capital,271.9084117,0.2261
GA,electricity,coal,coal (conv pul),2050,capital,226.556916,0.2261
GJ,electricity,coal,coal (conv pul),2050,capital,260.4011385,0.2261
HP,electricity,coal,coal (conv pul),2050,capital,277.8768239,0.2261
HR,electricity,coal,coal (conv pul),2050,capital,379.7732258,0.2261
JH,electricity,coal,coal (conv pul),2050,capital,314.3905933,0.2261
JK,electricity,coal,coal (conv pul),2050,capital,277.5057216,0.2261
KA,electricity,coal,coal (conv pul),2050,capital,254.9484262,0.2261
KL,electricity,coal,coal (conv pul),2050,capital,223.611771,0.2261
LA,electricity,coal,coal (conv pul),2050,capital,282.8855931,0.2261
LD,electricity,coal,coal (conv pul),2050,capital,241.8531498,0.2261
MH,electricity,coal,coal (conv pul),2050,capital,280.8594525,0.2261
ML,electricity,coal,coal (conv pul),2050,capital,363.9055511,0.2261
MN,electricity,coal,coal (conv pul),2050,capital,363.9369455,0.2261
MP,electricity,coal,coal (conv pul),2050,capital,226.3090835,0.2261
MZ,electricity,coal,coal (conv pul),2050,capital,363.1032871,0.2261
NL,electricity,coal,coal (conv pul),2050,capital,363.1037412,0.2261
OD,electricity,coal,coal (conv pul),2050,capital,309.7086991,0.2261
PB,electricity,coal,coal (conv pul),2050,capital,393.1534446,0.2261
PC,electricity,coal,coal (conv pul),2050,capital,242.5290797,0.2261
RJ,electricity,coal,coal (conv pul),2050,capital,353.0742094,0.2261
SK,electricity,coal,coal (conv pul),2050,capital,382.5669657,0.2261
TN,electricity,coal,coal (conv pul),2050,capital,201.7181696,0.2261
TR,electricity,coal,coal (conv pul),2050,capital,364.0112051,0.2261
TS,electricity,coal,coal (conv pul),2050,capital,244.9298558,0.2261
UK,electricity,coal,coal (conv pul),2050,capital,277.5057216,0.2261
UP,electricity,coal,coal (conv pul),2050,capital,286.045087,0.2261
WB,electricity,coal,coal (conv pul),2050,capital,331.0183584,0.2261
AN,electricity,coal,coal (conv pul),2055,capital,241.3107446,0.2261
AP,electricity,coal,coal (conv pul),2055,capital,249.5825953,0.2261
AR,electricity,coal,coal (conv pul),2055,capital,363.2582774,0.2261
AS,electricity,coal,coal (conv pul),2055,capital,363.3426104,0.2261
BR,electricity,coal,coal (conv pul),2055,capital,309.7329309,0.2261
