INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
RJ,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
SK,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
TN,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
TR,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
TS,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
UK,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
UP,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
WB,electricity,biomass,biomass (IGCC CCS),2095,capital,2025,0.13
AN,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
AP,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
AR,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
AS,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
BR,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
CG,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
CH,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
DD,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
DL,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
DN,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
GA,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
HP,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
HR,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
JH,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
JK,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
KA,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
KL,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
LA,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
LD,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
MH,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
ML,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
MN,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
MP,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
NL,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
OD,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
PB,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
PC,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
SK,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
TN,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
TR,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
TS,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
UK,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
UP,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
WB,electricity,biomass,biomass (IGCC CCS),2100,capital,2014.5,0.13
AN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),1975,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),1990,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2005,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2010,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AS,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
BR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
CG,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
CH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
DN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
GA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
GJ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
HP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
HR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
JH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
JK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
KA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
KL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
LA,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
LD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MH,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
ML,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
MZ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
NL,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
OD,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
PB,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
PC,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
RJ,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
SK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TN,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TR,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
TS,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
UK,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
UP,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
WB,electricity,coal,coal (conv pul CCS),2015,capital,1797,0.13
AN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AS,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
BR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
CG,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
CH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
DN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
GA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
GJ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
HP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
HR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
JH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
JK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
KA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
KL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
LA,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
LD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MH,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
ML,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
MZ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
NL,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
OD,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
PB,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
PC,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
RJ,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
SK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TN,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TR,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
TS,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
UK,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
UP,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
WB,electricity,coal,coal (conv pul CCS),2020,capital,1797,0.105
AN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AS,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
BR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
CG,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
CH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
DN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
GA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
GJ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
HP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
HR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
JH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
JK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
KA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
KL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
LA,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
LD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MH,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
ML,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
MZ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
NL,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
OD,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
PB,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
PC,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
RJ,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
SK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TN,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TR,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
TS,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
UK,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
UP,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
WB,electricity,coal,coal (conv pul CCS),2025,capital,1797,0.105
AN,electricity,coal,coal (conv pul CCS),2030,capital,334.9441978,0.105
AP,electricity,coal,coal (conv pul CCS),2030,capital,256.4361063,0.105
AR,electricity,coal,coal (conv pul CCS),2030,capital,540.9408588,0.105
AS,electricity,coal,coal (conv pul CCS),2030,capital,569.8341118,0.105
BR,electricity,coal,coal (conv pul CCS),2030,capital,574.7541257,0.105
CG,electricity,coal,coal (conv pul CCS),2030,capital,263.5770997,0.105
CH,electricity,coal,coal (conv pul CCS),2030,capital,340.7524221,0.105
DD,electricity,coal,coal (conv pul CCS),2030,capital,309.6276727,0.105
DL,electricity,coal,coal (conv pul CCS),2030,capital,317.8985619,0.105
DN,electricity,coal,coal (conv pul CCS),2030,capital,309.5707578,0.105
GA,electricity,coal,coal (conv pul CCS),2030,capital,212.7633473,0.105
GJ,electricity,coal,coal (conv pul CCS),2030,capital,307.5109859,0.105
HP,electricity,coal,coal (conv pul CCS),2030,capital,319.8348259,0.105
HR,electricity,coal,coal (conv pul CCS),2030,capital,316.2945259,0.105
JH,electricity,coal,coal (conv pul CCS),2030,capital,360.0302091,0.105
JK,electricity,coal,coal (conv pul CCS),2030,capital,316.2945259,0.105
KA,electricity,coal,coal (conv pul CCS),2030,capital,428.4018462,0.105
KL,electricity,coal,coal (conv pul CCS),2030,capital,262.238564,0.105
LA,electricity,coal,coal (conv pul CCS),2030,capital,401.5010159,0.105
LD,electricity,coal,coal (conv pul CCS),2030,capital,340.0051762,0.105
MH,electricity,coal,coal (conv pul CCS),2030,capital,307.2853644,0.105
ML,electricity,coal,coal (conv pul CCS),2030,capital,985.1993867,0.105
MN,electricity,coal,coal (conv pul CCS),2030,capital,1034.112942,0.105
MP,electricity,coal,coal (conv pul CCS),2030,capital,308.5824987,0.105
MZ,electricity,coal,coal (conv pul CCS),2030,capital,497.0524533,0.105
NL,electricity,coal,coal (conv pul CCS),2030,capital,497.1001768,0.105
OD,electricity,coal,coal (conv pul CCS),2030,capital,298.6755007,0.105
PB,electricity,coal,coal (conv pul CCS),2030,capital,340.0754407,0.105
PC,electricity,coal,coal (conv pul CCS),2030,capital,345.1675186,0.105
RJ,electricity,coal,coal (conv pul CCS),2030,capital,312.6385857,0.105
SK,electricity,coal,coal (conv pul CCS),2030,capital,599.935978,0.105
TN,electricity,coal,coal (conv pul CCS),2030,capital,558.6092454,0.105
TR,electricity,coal,coal (conv pul CCS),2030,capital,1176.227561,0.105
TS,electricity,coal,coal (conv pul CCS),2030,capital,368.1503112,0.105
UK,electricity,coal,coal (conv pul CCS),2030,capital,317.9404004,0.105
UP,electricity,coal,coal (conv pul CCS),2030,capital,317.9404004,0.105
WB,electricity,coal,coal (conv pul CCS),2030,capital,699.817217,0.105
AN,electricity,coal,coal (conv pul CCS),2035,capital,334.9441978,0.105
AP,electricity,coal,coal (conv pul CCS),2035,capital,256.4361063,0.105
AR,electricity,coal,coal (conv pul CCS),2035,capital,540.9408588,0.105
AS,electricity,coal,coal (conv pul CCS),2035,capital,569.8341118,0.105
BR,electricity,coal,coal (conv pul CCS),2035,capital,574.7541257,0.105
CG,electricity,coal,coal (conv pul CCS),2035,capital,263.5770997,0.105
CH,electricity,coal,coal (conv pul CCS),2035,capital,340.7524221,0.105
DD,electricity,coal,coal (conv pul CCS),2035,capital,309.6276727,0.105
DL,electricity,coal,coal (conv pul CCS),2035,capital,317.8985619,0.105
DN,electricity,coal,coal (conv pul CCS),2035,capital,309.5707578,0.105
GA,electricity,coal,coal (conv pul CCS),2035,capital,212.7633473,0.105
GJ,electricity,coal,coal (conv pul CCS),2035,capital,307.5109859,0.105
HP,electricity,coal,coal (conv pul CCS),2035,capital,319.8348259,0.105
HR,electricity,coal,coal (conv pul CCS),2035,capital,316.2945259,0.105
JH,electricity,coal,coal (conv pul CCS),2035,capital,360.0302091,0.105
JK,electricity,coal,coal (conv pul CCS),2035,capital,316.2945259,0.105
KA,electricity,coal,coal (conv pul CCS),2035,capital,428.4018462,0.105
KL,electricity,coal,coal (conv pul CCS),2035,capital,262.238564,0.105
LA,electricity,coal,coal (conv pul CCS),2035,capital,401.5010159,0.105
LD,electricity,coal,coal (conv pul CCS),2035,capital,340.0051762,0.105
MH,electricity,coal,coal (conv pul CCS),2035,capital,307.2853644,0.105
ML,electricity,coal,coal (conv pul CCS),2035,capital,985.1993867,0.105
MN,electricity,coal,coal (conv pul CCS),2035,capital,1034.112942,0.105
MP,electricity,coal,coal (conv pul CCS),2035,capital,308.5824987,0.105
MZ,electricity,coal,coal (conv pul CCS),2035,capital,497.0524533,0.105
NL,electricity,coal,coal (conv pul CCS),2035,capital,497.1001768,0.105
OD,electricity,coal,coal (conv pul CCS),2035,capital,298.6755007,0.105
PB,electricity,coal,coal (conv pul CCS),2035,capital,340.0754407,0.105
PC,electricity,coal,coal (conv pul CCS),2035,capital,345.1675186,0.105
RJ,electricity,coal,coal (conv pul CCS),2035,capital,312.6385857,0.105
SK,electricity,coal,coal (conv pul CCS),2035,capital,599.935978,0.105
TN,electricity,coal,coal (conv pul CCS),2035,capital,558.6092454,0.105
TR,electricity,coal,coal (conv pul CCS),2035,capital,1176.227561,0.105
TS,electricity,coal,coal (conv pul CCS),2035,capital,368.1503112,0.105
UK,electricity,coal,coal (conv pul CCS),2035,capital,317.9404004,0.105
UP,electricity,coal,coal (conv pul CCS),2035,capital,317.9404004,0.105
WB,electricity,coal,coal (conv pul CCS),2035,capital,699.817217,0.105
AN,electricity,coal,coal (conv pul CCS),2040,capital,334.9441978,0.105
AP,electricity,coal,coal (conv pul CCS),2040,capital,256.4361063,0.105
AR,electricity,coal,coal (conv pul CCS),2040,capital,540.9408588,0.105
AS,electricity,coal,coal (conv pul CCS),2040,capital,569.8341118,0.105
BR,electricity,coal,coal (conv pul CCS),2040,capital,574.7541257,0.105
CG,electricity,coal,coal (conv pul CCS),2040,capital,263.5770997,0.105
CH,electricity,coal,coal (conv pul CCS),2040,capital,340.7524221,0.105
DD,electricity,coal,coal (conv pul CCS),2040,capital,309.6276727,0.105
DL,electricity,coal,coal (conv pul CCS),2040,capital,317.8985619,0.105
DN,electricity,coal,coal (conv pul CCS),2040,capital,309.5707578,0.105
GA,electricity,coal,coal (conv pul CCS),2040,capital,212.7633473,0.105
GJ,electricity,coal,coal (conv pul CCS),2040,capital,307.5109859,0.105
HP,electricity,coal,coal (conv pul CCS),2040,capital,319.8348259,0.105
HR,electricity,coal,coal (conv pul CCS),2040,capital,316.2945259,0.105
JH,electricity,coal,coal (conv pul CCS),2040,capital,360.0302091,0.105
JK,electricity,coal,coal (conv pul CCS),2040,capital,316.2945259,0.105
KA,electricity,coal,coal (conv pul CCS),2040,capital,428.4018462,0.105
