INPUT_TABLE
Variable ID
RegionIntTechCapital

region,supplysector,subsector,intermittent.technology,year,input.capital,capital.overnight,fixed.charge.rate
DD,electricity,solar,PV,1975,capital,578,0.13
DL,electricity,solar,PV,1975,capital,578,0.13
DN,electricity,solar,PV,1975,capital,578,0.13
GA,electricity,solar,PV,1975,capital,578,0.13
GJ,electricity,solar,PV,1975,capital,578,0.13
HP,electricity,solar,PV,1975,capital,578,0.13
HR,electricity,solar,PV,1975,capital,578,0.13
JH,electricity,solar,PV,1975,capital,578,0.13
JK,electricity,solar,PV,1975,capital,578,0.13
KA,electricity,solar,PV,1975,capital,578,0.13
KL,electricity,solar,PV,1975,capital,578,0.13
LA,electricity,solar,PV,1975,capital,578,0.13
LD,electricity,solar,PV,1975,capital,578,0.13
MH,electricity,solar,PV,1975,capital,578,0.13
ML,electricity,solar,PV,1975,capital,578,0.13
MN,electricity,solar,PV,1975,capital,578,0.13
MP,electricity,solar,PV,1975,capital,578,0.13
MZ,electricity,solar,PV,1975,capital,578,0.13
NL,electricity,solar,PV,1975,capital,578,0.13
OD,electricity,solar,PV,1975,capital,578,0.13
PB,electricity,solar,PV,1975,capital,578,0.13
PC,electricity,solar,PV,1975,capital,578,0.13
RJ,electricity,solar,PV,1975,capital,578,0.13
SK,electricity,solar,PV,1975,capital,578,0.13
TN,electricity,solar,PV,1975,capital,578,0.13
TR,electricity,solar,PV,1975,capital,578,0.13
TS,electricity,solar,PV,1975,capital,578,0.13
UK,electricity,solar,PV,1975,capital,578,0.13
UP,electricity,solar,PV,1975,capital,578,0.13
WB,electricity,solar,PV,1975,capital,578,0.13
AN,electricity,solar,PV,1990,capital,578,0.13
AP,electricity,solar,PV,1990,capital,578,0.13
AR,electricity,solar,PV,1990,capital,578,0.13
AS,electricity,solar,PV,1990,capital,578,0.13
BR,electricity,solar,PV,1990,capital,578,0.13
CG,electricity,solar,PV,1990,capital,578,0.13
CH,electricity,solar,PV,1990,capital,578,0.13
DD,electricity,solar,PV,1990,capital,578,0.13
DL,electricity,solar,PV,1990,capital,578,0.13
DN,electricity,solar,PV,1990,capital,578,0.13
GA,electricity,solar,PV,1990,capital,578,0.13
GJ,electricity,solar,PV,1990,capital,578,0.13
HP,electricity,solar,PV,1990,capital,578,0.13
HR,electricity,solar,PV,1990,capital,578,0.13
JH,electricity,solar,PV,1990,capital,578,0.13
JK,electricity,solar,PV,1990,capital,578,0.13
KA,electricity,solar,PV,1990,capital,578,0.13
KL,electricity,solar,PV,1990,capital,578,0.13
LA,electricity,solar,PV,1990,capital,578,0.13
LD,electricity,solar,PV,1990,capital,578,0.13
MH,electricity,solar,PV,1990,capital,578,0.13
ML,electricity,solar,PV,1990,capital,578,0.13
MN,electricity,solar,PV,1990,capital,578,0.13
MP,electricity,solar,PV,1990,capital,578,0.13
MZ,electricity,solar,PV,1990,capital,578,0.13
NL,electricity,solar,PV,1990,capital,578,0.13
OD,electricity,solar,PV,1990,capital,578,0.13
PB,electricity,solar,PV,1990,capital,578,0.13
PC,electricity,solar,PV,1990,capital,578,0.13
RJ,electricity,solar,PV,1990,capital,578,0.13
SK,electricity,solar,PV,1990,capital,578,0.13
TN,electricity,solar,PV,1990,capital,578,0.13
TR,electricity,solar,PV,1990,capital,578,0.13
TS,electricity,solar,PV,1990,capital,578,0.13
UK,electricity,solar,PV,1990,capital,578,0.13
UP,electricity,solar,PV,1990,capital,578,0.13
WB,electricity,solar,PV,1990,capital,578,0.13
AN,electricity,solar,PV,2005,capital,578,0.13
AP,electricity,solar,PV,2005,capital,578,0.13
AR,electricity,solar,PV,2005,capital,578,0.13
AS,electricity,solar,PV,2005,capital,578,0.13
BR,electricity,solar,PV,2005,capital,578,0.13
CG,electricity,solar,PV,2005,capital,578,0.13
CH,electricity,solar,PV,2005,capital,578,0.13
DD,electricity,solar,PV,2005,capital,578,0.13
DL,electricity,solar,PV,2005,capital,578,0.13
DN,electricity,solar,PV,2005,capital,578,0.13
GA,electricity,solar,PV,2005,capital,578,0.13
GJ,electricity,solar,PV,2005,capital,578,0.13
HP,electricity,solar,PV,2005,capital,578,0.13
HR,electricity,solar,PV,2005,capital,578,0.13
JH,electricity,solar,PV,2005,capital,578,0.13
JK,electricity,solar,PV,2005,capital,578,0.13
KA,electricity,solar,PV,2005,capital,578,0.13
KL,electricity,solar,PV,2005,capital,578,0.13
LA,electricity,solar,PV,2005,capital,578,0.13
LD,electricity,solar,PV,2005,capital,578,0.13
MH,electricity,solar,PV,2005,capital,578,0.13
ML,electricity,solar,PV,2005,capital,578,0.13
MN,electricity,solar,PV,2005,capital,578,0.13
MP,electricity,solar,PV,2005,capital,578,0.13
MZ,electricity,solar,PV,2005,capital,578,0.13
NL,electricity,solar,PV,2005,capital,578,0.13
OD,electricity,solar,PV,2005,capital,578,0.13
PB,electricity,solar,PV,2005,capital,578,0.13
PC,electricity,solar,PV,2005,capital,578,0.13
RJ,electricity,solar,PV,2005,capital,578,0.13
SK,electricity,solar,PV,2005,capital,578,0.13
TN,electricity,solar,PV,2005,capital,578,0.13
TR,electricity,solar,PV,2005,capital,578,0.13
TS,electricity,solar,PV,2005,capital,578,0.13
UK,electricity,solar,PV,2005,capital,578,0.13
UP,electricity,solar,PV,2005,capital,578,0.13
WB,electricity,solar,PV,2005,capital,578,0.13
AN,electricity,solar,PV,2010,capital,578,0.13
AP,electricity,solar,PV,2010,capital,578,0.13
AR,electricity,solar,PV,2010,capital,578,0.13
AS,electricity,solar,PV,2010,capital,578,0.13
BR,electricity,solar,PV,2010,capital,578,0.13
CG,electricity,solar,PV,2010,capital,578,0.13
CH,electricity,solar,PV,2010,capital,578,0.13
DD,electricity,solar,PV,2010,capital,578,0.13
DL,electricity,solar,PV,2010,capital,578,0.13
DN,electricity,solar,PV,2010,capital,578,0.13
GA,electricity,solar,PV,2010,capital,578,0.13
GJ,electricity,solar,PV,2010,capital,578,0.13
HP,electricity,solar,PV,2010,capital,578,0.13
HR,electricity,solar,PV,2010,capital,578,0.13
JH,electricity,solar,PV,2010,capital,578,0.13
JK,electricity,solar,PV,2010,capital,578,0.13
KA,electricity,solar,PV,2010,capital,578,0.13
KL,electricity,solar,PV,2010,capital,578,0.13
LA,electricity,solar,PV,2010,capital,578,0.13
LD,electricity,solar,PV,2010,capital,578,0.13
MH,electricity,solar,PV,2010,capital,578,0.13
ML,electricity,solar,PV,2010,capital,578,0.13
MN,electricity,solar,PV,2010,capital,578,0.13
MP,electricity,solar,PV,2010,capital,578,0.13
MZ,electricity,solar,PV,2010,capital,578,0.13
NL,electricity,solar,PV,2010,capital,578,0.13
OD,electricity,solar,PV,2010,capital,578,0.13
PB,electricity,solar,PV,2010,capital,578,0.13
PC,electricity,solar,PV,2010,capital,578,0.13
RJ,electricity,solar,PV,2010,capital,578,0.13
SK,electricity,solar,PV,2010,capital,578,0.13
TN,electricity,solar,PV,2010,capital,578,0.13
TR,electricity,solar,PV,2010,capital,578,0.13
TS,electricity,solar,PV,2010,capital,578,0.13
UK,electricity,solar,PV,2010,capital,578,0.13
UP,electricity,solar,PV,2010,capital,578,0.13
WB,electricity,solar,PV,2010,capital,578,0.13
AN,electricity,solar,PV,2015,capital,289,0.12944
AP,electricity,solar,PV,2015,capital,289,0.12944
AR,electricity,solar,PV,2015,capital,289,0.12944
AS,electricity,solar,PV,2015,capital,289,0.12944
BR,electricity,solar,PV,2015,capital,289,0.12944
CG,electricity,solar,PV,2015,capital,289,0.12944
CH,electricity,solar,PV,2015,capital,289,0.12944
DD,electricity,solar,PV,2015,capital,289,0.12944
DL,electricity,solar,PV,2015,capital,289,0.12944
DN,electricity,solar,PV,2015,capital,289,0.12944
GA,electricity,solar,PV,2015,capital,289,0.12944
GJ,electricity,solar,PV,2015,capital,289,0.12944
HP,electricity,solar,PV,2015,capital,289,0.12944
HR,electricity,solar,PV,2015,capital,289,0.12944
JH,electricity,solar,PV,2015,capital,289,0.12944
JK,electricity,solar,PV,2015,capital,289,0.12944
KA,electricity,solar,PV,2015,capital,289,0.12944
KL,electricity,solar,PV,2015,capital,289,0.12944
LA,electricity,solar,PV,2015,capital,289,0.12944
LD,electricity,solar,PV,2015,capital,289,0.12944
MH,electricity,solar,PV,2015,capital,289,0.12944
ML,electricity,solar,PV,2015,capital,289,0.12944
MN,electricity,solar,PV,2015,capital,289,0.12944
MP,electricity,solar,PV,2015,capital,289,0.12944
MZ,electricity,solar,PV,2015,capital,289,0.12944
NL,electricity,solar,PV,2015,capital,289,0.12944
OD,electricity,solar,PV,2015,capital,289,0.12944
PB,electricity,solar,PV,2015,capital,289,0.12944
PC,electricity,solar,PV,2015,capital,289,0.12944
RJ,electricity,solar,PV,2015,capital,289,0.12944
SK,electricity,solar,PV,2015,capital,289,0.12944
TN,electricity,solar,PV,2015,capital,289,0.12944
TR,electricity,solar,PV,2015,capital,289,0.12944
TS,electricity,solar,PV,2015,capital,289,0.12944
UK,electricity,solar,PV,2015,capital,289,0.12944
UP,electricity,solar,PV,2015,capital,289,0.12944
WB,electricity,solar,PV,2015,capital,289,0.12944
AN,electricity,solar,PV,2020,capital,151,0.12163
AP,electricity,solar,PV,2020,capital,151,0.12163
AR,electricity,solar,PV,2020,capital,151,0.12163
AS,electricity,solar,PV,2020,capital,151,0.12163
BR,electricity,solar,PV,2020,capital,151,0.12163
CG,electricity,solar,PV,2020,capital,151,0.12163
CH,electricity,solar,PV,2020,capital,151,0.12163
DD,electricity,solar,PV,2020,capital,151,0.12163
DL,electricity,solar,PV,2020,capital,151,0.12163
DN,electricity,solar,PV,2020,capital,151,0.12163
GA,electricity,solar,PV,2020,capital,151,0.12163
GJ,electricity,solar,PV,2020,capital,151,0.12163
HP,electricity,solar,PV,2020,capital,151,0.12163
HR,electricity,solar,PV,2020,capital,151,0.12163
JH,electricity,solar,PV,2020,capital,151,0.12163
JK,electricity,solar,PV,2020,capital,151,0.12163
KA,electricity,solar,PV,2020,capital,151,0.12163
KL,electricity,solar,PV,2020,capital,151,0.12163
LA,electricity,solar,PV,2020,capital,151,0.12163
LD,electricity,solar,PV,2020,capital,151,0.12163
MH,electricity,solar,PV,2020,capital,151,0.12163
ML,electricity,solar,PV,2020,capital,151,0.12163
MN,electricity,solar,PV,2020,capital,151,0.12163
MP,electricity,solar,PV,2020,capital,151,0.12163
MZ,electricity,solar,PV,2020,capital,151,0.12163
NL,electricity,solar,PV,2020,capital,151,0.12163
OD,electricity,solar,PV,2020,capital,151,0.12163
PB,electricity,solar,PV,2020,capital,151,0.12163
PC,electricity,solar,PV,2020,capital,151,0.12163
RJ,electricity,solar,PV,2020,capital,151,0.12163
SK,electricity,solar,PV,2020,capital,151,0.12163
TN,electricity,solar,PV,2020,capital,151,0.12163
TR,electricity,solar,PV,2020,capital,151,0.12163
TS,electricity,solar,PV,2020,capital,151,0.12163
UK,electricity,solar,PV,2020,capital,151,0.12163
UP,electricity,solar,PV,2020,capital,151,0.12163
WB,electricity,solar,PV,2020,capital,151,0.12163
AN,electricity,solar,PV,2025,capital,136,0.12851
AP,electricity,solar,PV,2025,capital,136,0.12851
AR,electricity,solar,PV,2025,capital,136,0.12851
AS,electricity,solar,PV,2025,capital,136,0.12851
BR,electricity,solar,PV,2025,capital,136,0.12851
CG,electricity,solar,PV,2025,capital,136,0.12851
CH,electricity,solar,PV,2025,capital,136,0.12851
DD,electricity,solar,PV,2025,capital,136,0.12851
DL,electricity,solar,PV,2025,capital,136,0.12851
DN,electricity,solar,PV,2025,capital,136,0.12851
GA,electricity,solar,PV,2025,capital,136,0.12851
GJ,electricity,solar,PV,2025,capital,136,0.12851
HP,electricity,solar,PV,2025,capital,136,0.12851
HR,electricity,solar,PV,2025,capital,136,0.12851
JH,electricity,solar,PV,2025,capital,136,0.12851
JK,electricity,solar,PV,2025,capital,136,0.12851
KA,electricity,solar,PV,2025,capital,136,0.12851
KL,electricity,solar,PV,2025,capital,136,0.12851
LA,electricity,solar,PV,2025,capital,136,0.12851
LD,electricity,solar,PV,2025,capital,136,0.12851
MH,electricity,solar,PV,2025,capital,136,0.12851
ML,electricity,solar,PV,2025,capital,136,0.12851
MN,electricity,solar,PV,2025,capital,136,0.12851
MP,electricity,solar,PV,2025,capital,136,0.12851
MZ,electricity,solar,PV,2025,capital,136,0.12851
NL,electricity,solar,PV,2025,capital,136,0.12851
OD,electricity,solar,PV,2025,capital,136,0.12851
PB,electricity,solar,PV,2025,capital,136,0.12851
PC,electricity,solar,PV,2025,capital,136,0.12851
RJ,electricity,solar,PV,2025,capital,136,0.12851
SK,electricity,solar,PV,2025,capital,136,0.12851
TN,electricity,solar,PV,2025,capital,136,0.12851
TR,electricity,solar,PV,2025,capital,136,0.12851
TS,electricity,solar,PV,2025,capital,136,0.12851
UK,electricity,solar,PV,2025,capital,136,0.12851
UP,electricity,solar,PV,2025,capital,136,0.12851
WB,electricity,solar,PV,2025,capital,136,0.12851
AN,electricity,solar,PV,2030,capital,116,0.14916
AP,electricity,solar,PV,2030,capital,116,0.14916
AR,electricity,solar,PV,2030,capital,116,0.14916
AS,electricity,solar,PV,2030,capital,116,0.14916
BR,electricity,solar,PV,2030,capital,116,0.14916
CG,electricity,solar,PV,2030,capital,116,0.14916
CH,electricity,solar,PV,2030,capital,116,0.14916
DD,electricity,solar,PV,2030,capital,116,0.14916
DL,electricity,solar,PV,2030,capital,116,0.14916
DN,electricity,solar,PV,2030,capital,116,0.14916
GA,electricity,solar,PV,2030,capital,116,0.14916
GJ,electricity,solar,PV,2030,capital,116,0.14916
HP,electricity,solar,PV,2030,capital,116,0.14916
HR,electricity,solar,PV,2030,capital,116,0.14916
JH,electricity,solar,PV,2030,capital,116,0.14916
JK,electricity,solar,PV,2030,capital,116,0.14916
KA,electricity,solar,PV,2030,capital,116,0.14916
KL,electricity,solar,PV,2030,capital,116,0.14916
LA,electricity,solar,PV,2030,capital,116,0.14916
LD,electricity,solar,PV,2030,capital,116,0.14916
MH,electricity,solar,PV,2030,capital,116,0.14916
ML,electricity,solar,PV,2030,capital,116,0.14916
MN,electricity,solar,PV,2030,capital,116,0.14916
MP,electricity,solar,PV,2030,capital,116,0.14916
MZ,electricity,solar,PV,2030,capital,116,0.14916
NL,electricity,solar,PV,2030,capital,116,0.14916
OD,electricity,solar,PV,2030,capital,116,0.14916
PB,electricity,solar,PV,2030,capital,116,0.14916
PC,electricity,solar,PV,2030,capital,116,0.14916
RJ,electricity,solar,PV,2030,capital,116,0.14916
SK,electricity,solar,PV,2030,capital,116,0.14916
TN,electricity,solar,PV,2030,capital,116,0.14916
TR,electricity,solar,PV,2030,capital,116,0.14916
TS,electricity,solar,PV,2030,capital,116,0.14916
UK,electricity,solar,PV,2030,capital,116,0.14916
UP,electricity,solar,PV,2030,capital,116,0.14916
WB,electricity,solar,PV,2030,capital,116,0.14916
AN,electricity,solar,PV,2035,capital,98,0.1664
AP,electricity,solar,PV,2035,capital,98,0.1664
AR,electricity,solar,PV,2035,capital,98,0.1664
AS,electricity,solar,PV,2035,capital,98,0.1664
BR,electricity,solar,PV,2035,capital,98,0.1664
CG,electricity,solar,PV,2035,capital,98,0.1664
CH,electricity,solar,PV,2035,capital,98,0.1664
DD,electricity,solar,PV,2035,capital,98,0.1664
DL,electricity,solar,PV,2035,capital,98,0.1664
DN,electricity,solar,PV,2035,capital,98,0.1664
GA,electricity,solar,PV,2035,capital,98,0.1664
GJ,electricity,solar,PV,2035,capital,98,0.1664
HP,electricity,solar,PV,2035,capital,98,0.1664
HR,electricity,solar,PV,2035,capital,98,0.1664
JH,electricity,solar,PV,2035,capital,98,0.1664
JK,electricity,solar,PV,2035,capital,98,0.1664
KA,electricity,solar,PV,2035,capital,98,0.1664
KL,electricity,solar,PV,2035,capital,98,0.1664
LA,electricity,solar,PV,2035,capital,98,0.1664
LD,electricity,solar,PV,2035,capital,98,0.1664
MH,electricity,solar,PV,2035,capital,98,0.1664
ML,electricity,solar,PV,2035,capital,98,0.1664
MN,electricity,solar,PV,2035,capital,98,0.1664
MP,electricity,solar,PV,2035,capital,98,0.1664
MZ,electricity,solar,PV,2035,capital,98,0.1664
NL,electricity,solar,PV,2035,capital,98,0.1664
OD,electricity,solar,PV,2035,capital,98,0.1664
PB,electricity,solar,PV,2035,capital,98,0.1664
PC,electricity,solar,PV,2035,capital,98,0.1664
RJ,electricity,solar,PV,2035,capital,98,0.1664
SK,electricity,solar,PV,2035,capital,98,0.1664
TN,electricity,solar,PV,2035,capital,98,0.1664
TR,electricity,solar,PV,2035,capital,98,0.1664
TS,electricity,solar,PV,2035,capital,98,0.1664
UK,electricity,solar,PV,2035,capital,98,0.1664
UP,electricity,solar,PV,2035,capital,98,0.1664
WB,electricity,solar,PV,2035,capital,98,0.1664
AN,electricity,solar,PV,2040,capital,84,0.1947
AP,electricity,solar,PV,2040,capital,84,0.1947
AR,electricity,solar,PV,2040,capital,84,0.1947
AS,electricity,solar,PV,2040,capital,84,0.1947
BR,electricity,solar,PV,2040,capital,84,0.1947
CG,electricity,solar,PV,2040,capital,84,0.1947
CH,electricity,solar,PV,2040,capital,84,0.1947
DD,electricity,solar,PV,2040,capital,84,0.1947
DL,electricity,solar,PV,2040,capital,84,0.1947
DN,electricity,solar,PV,2040,capital,84,0.1947
GA,electricity,solar,PV,2040,capital,84,0.1947
GJ,electricity,solar,PV,2040,capital,84,0.1947
HP,electricity,solar,PV,2040,capital,84,0.1947
HR,electricity,solar,PV,2040,capital,84,0.1947
JH,electricity,solar,PV,2040,capital,84,0.1947
JK,electricity,solar,PV,2040,capital,84,0.1947
KA,electricity,solar,PV,2040,capital,84,0.1947
KL,electricity,solar,PV,2040,capital,84,0.1947
LA,electricity,solar,PV,2040,capital,84,0.1947
LD,electricity,solar,PV,2040,capital,84,0.1947
MH,electricity,solar,PV,2040,capital,84,0.1947
ML,electricity,solar,PV,2040,capital,84,0.1947
MN,electricity,solar,PV,2040,capital,84,0.1947
MP,electricity,solar,PV,2040,capital,84,0.1947
MZ,electricity,solar,PV,2040,capital,84,0.1947
NL,electricity,solar,PV,2040,capital,84,0.1947
OD,electricity,solar,PV,2040,capital,84,0.1947
PB,electricity,solar,PV,2040,capital,84,0.1947
PC,electricity,solar,PV,2040,capital,84,0.1947
RJ,electricity,solar,PV,2040,capital,84,0.1947
SK,electricity,solar,PV,2040,capital,84,0.1947
TN,electricity,solar,PV,2040,capital,84,0.1947
TR,electricity,solar,PV,2040,capital,84,0.1947
TS,electricity,solar,PV,2040,capital,84,0.1947
UK,electricity,solar,PV,2040,capital,84,0.1947
UP,electricity,solar,PV,2040,capital,84,0.1947
WB,electricity,solar,PV,2040,capital,84,0.1947
AN,electricity,solar,PV,2045,capital,71,0.2265
AP,electricity,solar,PV,2045,capital,71,0.2265
AR,electricity,solar,PV,2045,capital,71,0.2265
AS,electricity,solar,PV,2045,capital,71,0.2265
BR,electricity,solar,PV,2045,capital,71,0.2265
CG,electricity,solar,PV,2045,capital,71,0.2265
CH,electricity,solar,PV,2045,capital,71,0.2265
DD,electricity,solar,PV,2045,capital,71,0.2265
DL,electricity,solar,PV,2045,capital,71,0.2265
DN,electricity,solar,PV,2045,capital,71,0.2265
GA,electricity,solar,PV,2045,capital,71,0.2265
GJ,electricity,solar,PV,2045,capital,71,0.2265
HP,electricity,solar,PV,2045,capital,71,0.2265
HR,electricity,solar,PV,2045,capital,71,0.2265
JH,electricity,solar,PV,2045,capital,71,0.2265
JK,electricity,solar,PV,2045,capital,71,0.2265
KA,electricity,solar,PV,2045,capital,71,0.2265
KL,electricity,solar,PV,2045,capital,71,0.2265
LA,electricity,solar,PV,2045,capital,71,0.2265
LD,electricity,solar,PV,2045,capital,71,0.2265
MH,electricity,solar,PV,2045,capital,71,0.2265
ML,electricity,solar,PV,2045,capital,71,0.2265
MN,electricity,solar,PV,2045,capital,71,0.2265
MP,electricity,solar,PV,2045,capital,71,0.2265
MZ,electricity,solar,PV,2045,capital,71,0.2265
NL,electricity,solar,PV,2045,capital,71,0.2265
OD,electricity,solar,PV,2045,capital,71,0.2265
PB,electricity,solar,PV,2045,capital,71,0.2265
PC,electricity,solar,PV,2045,capital,71,0.2265
RJ,electricity,solar,PV,2045,capital,71,0.2265
SK,electricity,solar,PV,2045,capital,71,0.2265
TN,electricity,solar,PV,2045,capital,71,0.2265
TR,electricity,solar,PV,2045,capital,71,0.2265
TS,electricity,solar,PV,2045,capital,71,0.2265
UK,electricity,solar,PV,2045,capital,71,0.2265
UP,electricity,solar,PV,2045,capital,71,0.2265
WB,electricity,solar,PV,2045,capital,71,0.2265
AN,electricity,solar,PV,2050,capital,60,0.262
AP,electricity,solar,PV,2050,capital,60,0.262
AR,electricity,solar,PV,2050,capital,60,0.262
AS,electricity,solar,PV,2050,capital,60,0.262
BR,electricity,solar,PV,2050,capital,60,0.262
CG,electricity,solar,PV,2050,capital,60,0.262
CH,electricity,solar,PV,2050,capital,60,0.262
DD,electricity,solar,PV,2050,capital,60,0.262
DL,electricity,solar,PV,2050,capital,60,0.262
DN,electricity,solar,PV,2050,capital,60,0.262
GA,electricity,solar,PV,2050,capital,60,0.262
GJ,electricity,solar,PV,2050,capital,60,0.262
HP,electricity,solar,PV,2050,capital,60,0.262
HR,electricity,solar,PV,2050,capital,60,0.262
JH,electricity,solar,PV,2050,capital,60,0.262
JK,electricity,solar,PV,2050,capital,60,0.262
KA,electricity,solar,PV,2050,capital,60,0.262
KL,electricity,solar,PV,2050,capital,60,0.262
LA,electricity,solar,PV,2050,capital,60,0.262
LD,electricity,solar,PV,2050,capital,60,0.262
MH,electricity,solar,PV,2050,capital,60,0.262
ML,electricity,solar,PV,2050,capital,60,0.262
MN,electricity,solar,PV,2050,capital,60,0.262
MP,electricity,solar,PV,2050,capital,60,0.262
MZ,electricity,solar,PV,2050,capital,60,0.262
NL,electricity,solar,PV,2050,capital,60,0.262
OD,electricity,solar,PV,2050,capital,60,0.262
PB,electricity,solar,PV,2050,capital,60,0.262
PC,electricity,solar,PV,2050,capital,60,0.262
RJ,electricity,solar,PV,2050,capital,60,0.262
SK,electricity,solar,PV,2050,capital,60,0.262
TN,electricity,solar,PV,2050,capital,60,0.262
TR,electricity,solar,PV,2050,capital,60,0.262
TS,electricity,solar,PV,2050,capital,60,0.262
UK,electricity,solar,PV,2050,capital,60,0.262
UP,electricity,solar,PV,2050,capital,60,0.262
WB,electricity,solar,PV,2050,capital,60,0.262
AN,electricity,solar,PV,2055,capital,60,0.2537
AP,electricity,solar,PV,2055,capital,60,0.2537
AR,electricity,solar,PV,2055,capital,60,0.2537
AS,electricity,solar,PV,2055,capital,60,0.2537
BR,electricity,solar,PV,2055,capital,60,0.2537
CG,electricity,solar,PV,2055,capital,60,0.2537
CH,electricity,solar,PV,2055,capital,60,0.2537
DD,electricity,solar,PV,2055,capital,60,0.2537
DL,electricity,solar,PV,2055,capital,60,0.2537
DN,electricity,solar,PV,2055,capital,60,0.2537
GA,electricity,solar,PV,2055,capital,60,0.2537
GJ,electricity,solar,PV,2055,capital,60,0.2537
HP,electricity,solar,PV,2055,capital,60,0.2537
HR,electricity,solar,PV,2055,capital,60,0.2537
JH,electricity,solar,PV,2055,capital,60,0.2537
JK,electricity,solar,PV,2055,capital,60,0.2537
KA,electricity,solar,PV,2055,capital,60,0.2537
KL,electricity,solar,PV,2055,capital,60,0.2537
LA,electricity,solar,PV,2055,capital,60,0.2537
LD,electricity,solar,PV,2055,capital,60,0.2537
MH,electricity,solar,PV,2055,capital,60,0.2537
ML,electricity,solar,PV,2055,capital,60,0.2537
MN,electricity,solar,PV,2055,capital,60,0.2537
MP,electricity,solar,PV,2055,capital,60,0.2537
MZ,electricity,solar,PV,2055,capital,60,0.2537
NL,electricity,solar,PV,2055,capital,60,0.2537
OD,electricity,solar,PV,2055,capital,60,0.2537
PB,electricity,solar,PV,2055,capital,60,0.2537
PC,electricity,solar,PV,2055,capital,60,0.2537
RJ,electricity,solar,PV,2055,capital,60,0.2537
SK,electricity,solar,PV,2055,capital,60,0.2537
TN,electricity,solar,PV,2055,capital,60,0.2537
TR,electricity,solar,PV,2055,capital,60,0.2537
TS,electricity,solar,PV,2055,capital,60,0.2537
UK,electricity,solar,PV,2055,capital,60,0.2537
UP,electricity,solar,PV,2055,capital,60,0.2537
WB,electricity,solar,PV,2055,capital,60,0.2537
AN,electricity,solar,PV,2060,capital,60,0.2566
AP,electricity,solar,PV,2060,capital,60,0.2566
AR,electricity,solar,PV,2060,capital,60,0.2566
AS,electricity,solar,PV,2060,capital,60,0.2566
BR,electricity,solar,PV,2060,capital,60,0.2566
CG,electricity,solar,PV,2060,capital,60,0.2566
CH,electricity,solar,PV,2060,capital,60,0.2566
DD,electricity,solar,PV,2060,capital,60,0.2566
DL,electricity,solar,PV,2060,capital,60,0.2566
DN,electricity,solar,PV,2060,capital,60,0.2566
GA,electricity,solar,PV,2060,capital,60,0.2566
GJ,electricity,solar,PV,2060,capital,60,0.2566
HP,electricity,solar,PV,2060,capital,60,0.2566
HR,electricity,solar,PV,2060,capital,60,0.2566
JH,electricity,solar,PV,2060,capital,60,0.2566
JK,electricity,solar,PV,2060,capital,60,0.2566
KA,electricity,solar,PV,2060,capital,60,0.2566
KL,electricity,solar,PV,2060,capital,60,0.2566
LA,electricity,solar,PV,2060,capital,60,0.2566
LD,electricity,solar,PV,2060,capital,60,0.2566
MH,electricity,solar,PV,2060,capital,60,0.2566
ML,electricity,solar,PV,2060,capital,60,0.2566
MN,electricity,solar,PV,2060,capital,60,0.2566
MP,electricity,solar,PV,2060,capital,60,0.2566
MZ,electricity,solar,PV,2060,capital,60,0.2566
NL,electricity,solar,PV,2060,capital,60,0.2566
OD,electricity,solar,PV,2060,capital,60,0.2566
PB,electricity,solar,PV,2060,capital,60,0.2566
PC,electricity,solar,PV,2060,capital,60,0.2566
RJ,electricity,solar,PV,2060,capital,60,0.2566
SK,electricity,solar,PV,2060,capital,60,0.2566
TN,electricity,solar,PV,2060,capital,60,0.2566
TR,electricity,solar,PV,2060,capital,60,0.2566
TS,electricity,solar,PV,2060,capital,60,0.2566
UK,electricity,solar,PV,2060,capital,60,0.2566
UP,electricity,solar,PV,2060,capital,60,0.2566
WB,electricity,solar,PV,2060,capital,60,0.2566
AN,electricity,solar,PV,2065,capital,60,0.248
AP,electricity,solar,PV,2065,capital,60,0.248
AR,electricity,solar,PV,2065,capital,60,0.248
AS,electricity,solar,PV,2065,capital,60,0.248
BR,electricity,solar,PV,2065,capital,60,0.248
CG,electricity,solar,PV,2065,capital,60,0.248
CH,electricity,solar,PV,2065,capital,60,0.248
DD,electricity,solar,PV,2065,capital,60,0.248
DL,electricity,solar,PV,2065,capital,60,0.248
DN,electricity,solar,PV,2065,capital,60,0.248
GA,electricity,solar,PV,2065,capital,60,0.248
GJ,electricity,solar,PV,2065,capital,60,0.248
HP,electricity,solar,PV,2065,capital,60,0.248
HR,electricity,solar,PV,2065,capital,60,0.248
JH,electricity,solar,PV,2065,capital,60,0.248
JK,electricity,solar,PV,2065,capital,60,0.248
KA,electricity,solar,PV,2065,capital,60,0.248
KL,electricity,solar,PV,2065,capital,60,0.248
LA,electricity,solar,PV,2065,capital,60,0.248
LD,electricity,solar,PV,2065,capital,60,0.248
MH,electricity,solar,PV,2065,capital,60,0.248
ML,electricity,solar,PV,2065,capital,60,0.248
MN,electricity,solar,PV,2065,capital,60,0.248
MP,electricity,solar,PV,2065,capital,60,0.248
MZ,electricity,solar,PV,2065,capital,60,0.248
NL,electricity,solar,PV,2065,capital,60,0.248
OD,electricity,solar,PV,2065,capital,60,0.248
PB,electricity,solar,PV,2065,capital,60,0.248
PC,electricity,solar,PV,2065,capital,60,0.248
RJ,electricity,solar,PV,2065,capital,60,0.248
SK,electricity,solar,PV,2065,capital,60,0.248
