INPUT_TABLE,,,,,,,
Variable ID,,,,,,,
RegionTechCapital,,,,,,,
,,,,,,,
region,supplysector,subsector,technology,year,input.capital,capital.overnight,fixed.charge.rate
LD,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
MH,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
ML,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
MN,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
MP,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
MZ,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
NL,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
OD,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
PB,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
PC,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
RJ,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
SK,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
TN,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
TR,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
TS,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
UK,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
UP,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
WB,electricity,biomass,biomass (conv CCS),2100,capital,1755,0.039164779
AN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),1975,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),1990,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2005,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2010,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AS,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
BR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
CG,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
CH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
DN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
GA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
HP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
HR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
JH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
JK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
KA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
KL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
LA,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
LD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MH,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
ML,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
NL,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
OD,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
PB,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
PC,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
SK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TN,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TR,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
TS,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
UK,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
UP,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
WB,electricity,biomass,biomass (IGCC CCS),2015,capital,2742,0.13
AN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AS,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
BR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
CG,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
CH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
DN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
GA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
HP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
HR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
JH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
JK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
KA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
KL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
LA,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
LD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MH,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
ML,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
NL,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
OD,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
PB,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
PC,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
SK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TN,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TR,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
TS,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
UK,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
UP,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
WB,electricity,biomass,biomass (IGCC CCS),2020,capital,2583,0.13
AN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AS,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
BR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
CG,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
CH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
DN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
GA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
GJ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
HP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
HR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
JH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
JK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
KA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
KL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
LA,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
LD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MH,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
ML,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
MZ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
NL,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
OD,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
PB,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
PC,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
RJ,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
SK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TN,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TR,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
TS,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
UK,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
UP,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
WB,electricity,biomass,biomass (IGCC CCS),2025,capital,2454,0.13
AN,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
AP,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
AR,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
AS,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
BR,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
CG,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
CH,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
DD,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
DL,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
DN,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
GA,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
GJ,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
HP,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
HR,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
JH,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
JK,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
KA,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
KL,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
LA,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
LD,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
MH,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
ML,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
MN,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
MP,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
MZ,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
NL,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
OD,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
PB,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
PC,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
RJ,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
SK,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
TN,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
TR,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
TS,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
UK,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
UP,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
WB,electricity,biomass,biomass (IGCC CCS),2030,capital,2348,0.047147182
AN,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
AP,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
AR,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
AS,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
BR,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
CG,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
CH,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
DD,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
DL,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
DN,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
GA,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
GJ,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
HP,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
HR,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
JH,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
JK,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
KA,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
KL,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
LA,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
LD,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
MH,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
ML,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
MN,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
MP,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
MZ,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
NL,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
OD,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
PB,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
PC,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
RJ,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
SK,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
TN,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
TR,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
TS,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
UK,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
UP,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
WB,electricity,biomass,biomass (IGCC CCS),2035,capital,2261,0.045984351
AN,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
AP,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
AR,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
AS,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
BR,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
CG,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
CH,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
DD,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
DL,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
DN,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
GA,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
GJ,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
HP,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
HR,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
JH,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
JK,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
KA,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
KL,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
LA,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
LD,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
MH,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
ML,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
MN,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
MP,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
MZ,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
NL,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
OD,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
PB,electricity,biomass,biomass (IGCC CCS),2040,capital,2189,0.045250039
